"id","movie_name","year","topics","writer","director","actors","official_site","movie_making_zone","IMDb","movie_rate","votes"
"1300293",同命鸟 名もなく貧しく美しく,"1961",剧情,松山善三,"松,山,善,三","高峰秀子,小林桂树,草笛光子,沼田曜一",, 日本, tt0055217,8.2,248.0
"1850615",恍惚的人 恍惚の人,"1973",剧情,松山善三,"丰,田,四,郎","森繁久弥,高峰秀子",, 日本, tt0262549,8.5,392.0
"2003389",葬礼上的死亡 Death at a Funeral,"2007",喜剧,迪恩·克雷格,"弗,兰,克,·,奥,兹","马修·麦克费登,凯莉·霍威,安迪·尼曼,艾文·布莱纳,黛西·唐洛范,艾伦·图代克,珍·爱舍,克里斯·马歇尔,鲁珀特·格雷夫斯,皮特·沃恩,托马斯 惠特利,皮特·艾甘,彼特·丁拉基,Brendan O'Hea,Jeremy Booth",, 英国 / 美国 / 德国 / 荷兰, tt0795368,8.1,70634.0
"26761688",生死之墙 The Wall,"2017","剧情,惊悚,战争",德温·沃勒尔,"道,格,·,里,曼","亚伦·泰勒-约翰逊,约翰·塞纳,莱斯·纳克里",, 美国, tt4218696,7.3,16220.0
"1950148",赎罪 Atonement,"2007","剧情,爱情,悬疑,战争",克里斯托弗·汉普顿,"乔,·,赖,特","詹姆斯·麦卡沃伊,西尔莎·罗南,凯拉·奈特莉,本尼迪克特·康伯巴奇,布兰达·布莱斯,哈丽特·瓦尔特,朱诺·坦普尔,阿尔菲·艾伦,帕特里克·肯尼迪,彼得·怀特,瓦妮莎·雷德格雷夫,萝玛拉·嘉瑞",, 英国 / 法国, tt0783233,8.5,318064.0
"1293750",斯大林格勒战役 Stalingrad,"1993","剧情,战争",克里斯托夫·弗洛姆,"约,瑟,夫,·,维,尔,斯,麦,尔","多米尼克·霍卫兹,托马斯·克莱舒曼,约亨·尼克尔,达娜·瓦罗娃,塞巴斯蒂安·鲁道夫,马丁·本拉特,西尔维斯特·格罗特",, 德国, tt0108211,8.2,11121.0
"1295622",捉贼记 To Catch a Thief,"1955","爱情,悬疑,惊悚,犯罪",约翰·迈克尔·海耶斯,"阿,尔,弗,雷,德,·,希,区,柯,克","加里·格兰特,格蕾丝·凯利,洁茜·罗伊丝·兰迪斯,约翰·威廉姆斯,夏尔·瓦内尔,布丽吉特·奥贝尔,让·马丁内利,若尔热特·阿尼斯,约翰·安德逊,勒内·布朗卡尔,欧仁·博登,奥利弗·克罗斯,威·威利·戴维斯,多米妮克·达夫雷",, 美国, tt0048728,7.2,20193.0
"4071781","克里蒂，童话的小屋 Kerity, la maison des contes","2009","动画,儿童,冒险",Anik Leray,"多,米,尼,克,·,蒙,法,尼","让娜·莫罗,朱莉·加耶,Liliane Rovère,皮埃尔·里夏尔,德尼·波达利德斯,洛兰特·道驰,马修·格克齐",, 法国, tt1429430,8.0,6133.0
"30283179",撞死了一只羊,"2018",剧情,万玛才旦,"万,玛,才,旦","金巴,更登彭措,索朗旺姆,加华草",, 中国大陆, tt8836292,7.1,52187.0
"1293929",廊桥遗梦 The Bridges of Madison County,"1995","剧情,爱情",理查德·拉·格拉文斯,"克,林,特,·,伊,斯,特,伍,德","克林特·伊斯特伍德,梅丽尔·斯特里普,安妮·科利,维克多·斯勒扎克,吉姆·海尼,莎拉·凯瑟琳·施密特,克里斯托·弗克朗,菲利斯·里昂斯,戴布拉·莫克",, 美国, tt0112579,8.7,197382.0
"30391372",巴尔干边界 Балканский рубеж,"2019","动作,战争",安德烈·阿纳金,"安,德,烈,·,沃,金","安东·庞布施尼,尤里·库琴科,米洛斯·比柯维奇,米莱纳拉·德罗维奇,拉芙珊娜·库珂娃,阿勒克山达·斯雷科维奇,乔基科·米提克,德米特里·弗里德,米奥德拉格·拉多尼奇,埃米尔·库斯图里卡,谢尔盖·马林,尼基塔·科洛格利维,罗曼·库特辛,亚历山大·拉多伊契奇,埃菲姆·彼得鲁宁,安瓦尔·哈里路拉耶夫,瓦西利萨·涅姆科娃",, 俄罗斯 / 塞尔维亚, tt5951188,7.1,17243.0
"1401539",新机动战记高达W 无尽的华尔兹 剧场版 新機動戦記ガンダムW Endless Waltz 特別篇,"1998","剧情,科幻,动画",隅沢克之,"青,木,康,直","绿川光,矢岛晶子,关俊彦,中原茂,折笠爱,石野龙三,佐久间玲,依田英助,稻叶实,大泷进矢,藤本让,田口昂,子安武人,横山智佐,中田和宏,中村大树,森川智之,千叶一伸,纱由里,冬马由美,松井菜樱子,铃木沙织,中村秀利,铃木泰明,宫村优子,中岛聪彦,梅津秀行,大塚明夫",, 日本, tt0260191,8.5,4184.0
"1297769",马语者 The Horse Whisperer,"1998","剧情,爱情,西部",艾瑞克·罗斯,"罗,伯,特,·,雷,德,福","罗伯特·雷德福,克里斯汀·斯科特·托马斯,斯嘉丽·约翰逊,山姆·尼尔,克里斯·库珀",, 美国, tt0119314,8.1,18903.0
"1474180",触不到的恋人 The Lake House,"2006","剧情,爱情,奇幻",大卫·奥伯恩,"亚,历,杭,德,罗,·,阿,格,雷,斯,蒂","基努·里维斯,桑德拉·布洛克,克里斯托弗·普卢默,艾邦·摩斯-巴克拉赫,维勒克·范阿梅尔罗伊,迪伦·沃尔什,索瑞·安达斯鲁,琳恩·柯林斯,弗兰克·凯提",, 美国 / 澳大利亚, tt0410297,7.7,96186.0
"5379966",奇诺之旅：塔之国 -Free Lance- キノの旅 塔の国 -Free Lance-,"2005","剧情,动画,短片,冒险",村井さだゆき,"中,村,隆,太,郎","前田爱,相ヶ瀬龙史",, 日本, tt16306650,8.6,1452.0
"1293566",不可饶恕 Unforgiven,"1992","剧情,西部",大卫·韦伯·皮普尔斯,"克,林,特,·,伊,斯,特,伍,德","克林特·伊斯特伍德,吉恩·哈克曼,摩根·弗里曼,理查德·哈里斯,杰姆·沃尔福特,绍尔·鲁宾内克,弗兰西丝·费舍,安娜·莱文,大卫·木西,罗伯·坎贝尔,安东尼·詹姆斯,塔拉·弗莱德里克,贝弗利·埃略特,莉萨·雷波-马特尔,乔西·史密斯",, 美国, tt0105695,8.5,64308.0
"25899455",鬼灯的冷彻 OAD1 鬼灯の冷徹 「マニアと非マニアの温度差/コンコン野干 大判小判」,"2015","喜剧,动画,鬼怪",後藤みどり,"镝,木,宏","安元洋贵,长嶝高士,平川大辅,小林由美子,後藤ヒロキ,松山鹰志,柿原彻也,青山桐子,种崎敦美,喜多村英梨,上坂堇,游佐浩二,细谷佳正,佐藤聡美,小仓唯,諏訪彩花",, 日本,,8.9,3202.0
"1291580",杀死比尔 Kill Bill: Vol. 1,"2003","动作,惊悚,犯罪",昆汀·塔伦蒂诺,"昆,汀,·,塔,伦,蒂,诺","乌玛·瑟曼,刘玉玲,薇薇卡·福克斯,达丽尔·汉纳,大卫·卡拉丁,迈克尔·马德森,朱莉·德赖弗斯,栗山千明,千叶真一,刘家辉,迈克尔·帕克斯,迈克尔·鲍文,国村隼,大叶健二,风祭由纪",, 美国, tt0266697,8.3,451825.0
"1477916",心理游戏 マインド・ゲーム,"2004","喜剧,动画,悬疑,冒险",汤浅政明,"汤,浅,政,明","今田耕司,藤井隆,山口智充,Sayaka Maeda,Seiko Takuma,Toshio Sakata,Joji Shimaki,西凛太郎,Kenichi Chujou",, 日本, tt0452039,8.9,33882.0
"1464451",天下霸道之剑 犬夜叉 天下覇道の剣,"2003","动画,奇幻",高桥留美子,"篠,原,俊,哉, ,T,o,s,h,i,y,a, ,S,h,i,n,o,h,a,r,a","山口勝平 Kappei Yamaguchi,雪野五月 Satsuki Yukino,辻谷耕史 Koji Tsujitani,桑島法子 Hoko Kuwashima,渡辺久美子 Kumiko Watanabe,肝付兼太 Kaneta Kimotsuki",, 日本, tt0396659,8.4,14317.0
"1305080",怒海沉尸 Plein soleil,"1960","剧情,惊悚,犯罪",派翠西亚·海史密斯,"雷,内,·,克,莱,芒","阿兰·德龙,玛丽·拉福莱,莫里斯·罗内,埃诺·克里萨,弗兰克·拉铁摩尔,比利·卡恩斯,阿薇·宁基,维维亚娜·尚特尔,尼里奥·贝尔纳迪,Barbel Fanger,Lily Romanelli,Nicolas Petrov,爱尔薇儿·珀派斯科,雷内·克莱芒,Jacqueline Decaë,保罗·穆勒,罗密·施奈德,尼诺·温杰利",, 法国 / 意大利, tt0054189,8.1,6861.0
"1292280",第25小时 25th Hour,"2002","剧情,犯罪",戴维·贝尼奥夫,"斯,派,克,·,李","爱德华·诺顿,菲利普·塞默·霍夫曼,巴里·佩珀,罗莎里奥·道森,安娜·帕奎因,布莱恩·考克斯,托尼·西拉古萨,列万·乌恰尼什维利,托尼·德文,米沙·库兹内特斯洛夫,小伊塞亚·维特洛克,迈克尔·热内,帕特里斯·奥尼尔,阿尔·帕拉戈尼亚,亚伦·斯坦福,阿曼德·里斯科",, 美国, tt0307901,7.9,22153.0
"1947270",天狗,"2006",剧情,郑宏志,"戚,健","富大龙,朱媛媛,刘子枫,周力",, 中国大陆, tt0830838,8.7,30470.0
"1299884",人到中年,"1982",剧情,谌容,"王,启,民","潘虹,达式常,赵奎娥,郑乾龙,任秀艳,浦克,吴庄,车轩,张冲霄,郑毅,朱琛,曹雪,李健",, 中国大陆, tt0227366,8.1,4630.0
"1294252",雾中风景 Τοπίο στην ομίχλη,"1988",剧情,萨纳西斯·瓦尔蒂诺斯,"西,奥,·,安,哲,罗,普,洛,斯","米哈利斯·齐克,塔尼娅·帕拉依奥罗葛,斯特拉托斯·楚措格卢,伊娃·科塔曼尼多,阿利基·耶奥古利,瓦西利斯·科洛沃斯,Vasilis Bouyiouklakis,伊利亚斯·洛戈塞蒂斯,万格利斯·卡赞,斯特拉托斯·帕希斯,米哈利斯·扬纳托斯,基里亚科斯·卡特里瓦诺斯,格里戈里斯·埃万耶拉托斯,扬尼斯·菲里奥斯,Nikos Kouros",, 希腊 / 法国 / 意大利, tt0096288,9.0,36359.0
"1302050",广岛之恋 Hiroshima mon amour,"1959","剧情,爱情,战争",玛格丽特·杜拉斯,"阿,伦,·,雷,乃","埃玛妞·丽娃,冈田英次,贝尔纳·弗雷松,斯特拉·达萨斯,皮埃尔·巴尔博",, 法国 / 日本, tt0052893,7.8,35643.0
"27615868",续·终物语 続・終物語,"2018","剧情,动画,奇幻",木泽行人,"新,房,昭,之","神谷浩史,斋藤千和,加藤英美里,泽城美雪,花泽香菜,堀江由衣,喜多村英梨,井口裕香,早见沙织,井上麻里奈,坂本真绫,水桥香织,根谷美智子",, 日本, tt9266104,8.9,3278.0
"1760635",乞爱者 愛を乞うひと,"1998",剧情,郑义信,"平,山,秀,幸","原田美枝子,野波麻帆,小日向文世,熊谷真实,国村隼,西田尚美,氏木毅,茂吕师冈,中井贵一,浅川稚广,新村礼子,大泽茜",, 日本, tt0168450,8.3,1086.0
"1306483",日本的悲剧 日本の悲劇,"1953",剧情,木下惠介,"木,下,惠,介","望月優子,桂木洋子,上原谦",, 日本, tt0046127,7.9,450.0
"1304717",小镇 Kasaba,"1997",剧情,艾岷·锡兰,"努,里,·,比,格,·,锡,兰","伊敏·托普拉克,Havva Saglam,Cihat Bütün,法蒂玛赛纶,艾岷·锡兰,Sercihan Alevoglu,Semra Yilmaz,Latif Altintas,穆扎菲·奥德默",, 土耳其, tt0143334,7.8,3562.0
"1920805",成为简·奥斯汀 Becoming Jane,"2007","剧情,爱情,传记",Sarah Williams,"朱,里,安,·,杰,拉,德","安妮·海瑟薇,詹姆斯·麦卡沃伊,朱丽·沃特斯,詹姆斯·克伦威尔,玛吉·史密斯,安娜·麦克西维尔·马丁,露西·科乎,劳伦斯·福克斯,伊恩·理查森,乔·安德森,里奥·比尔,杰茜卡·阿什沃思,汤姆-沃恩-劳勒",, 英国 / 爱尔兰, tt0416508,8.3,241422.0
"6753166",七个神经病 Seven Psychopaths,"2012","喜剧,犯罪",马丁·麦克唐纳,"马,丁,·,麦,克,唐,纳","科林·法瑞尔,山姆·洛克威尔,伍迪·哈里森,克里斯托弗·沃肯,艾比·考尼什,海伦娜·马特森,迈克尔·斯图巴,迈克尔·皮特,哈利·戴恩·斯坦通,加布蕾·丝迪贝,欧嘉·柯瑞兰寇",, 英国 / 美国, tt1931533,7.7,73760.0
"26272363",卡贾基 Kajaki: The True Story,"2014","战争,冒险",Tom Williams,"P,a,u,l, ,K,a,t,i,s","Mark Stanley,David Elliott,马拉基·卡比",, 英国, tt3622120,7.3,5262.0
"1294940",复仇在我 復讐するは我にあり,"1979","剧情,犯罪",马场当,"今,村,昌,平","绪形拳,三国连太郎,日向铃子,倍赏美津子,根岸季衣,小川真由美,清川虹子,绘泽萠子,白川和子,殿山泰司,弗兰克堺,平田昭彦,辻万长,北村和夫,火野正平,河原崎长一郎,菅井琴,石堂淑朗,加藤嘉,梅津荣,中村美代子,桂玉木,铃木正幸,西尾麻里,大方斐纱子",, 日本, tt0079182,8.5,10172.0
"1293626",最长的一天 The Longest Day,"1962","剧情,动作,历史,战争",科尔内留斯·瑞安,"肯,·,安,纳,金","理查德·伯顿,肖恩·康纳利,亨利·方达,约翰·韦恩,莱德·巴顿斯",, 美国, tt0056197,8.5,11584.0
"1863991",莫斯科保卫战 Битва за Москву,"1985","剧情,战争",尤里·奥泽洛夫,"尤,里,·,奥,泽,洛,夫, ,Y,u,r,i, ,O,z,e,r,o,v","Yakov Tripolsky,Mikhail Ulyanov,Aleksandr Goloborodko,Bruno Frejndlikh,Nikolai Zasukhin",, 苏联 / 捷克斯洛伐克 / 东德 / 越南, tt0173675,8.4,2555.0
"30371819",热带雨,"2019",剧情,陈哲艺,"陈,哲,艺","杨雁雁,许家乐,李铭顺,杨世彬",, 新加坡 / 中国台湾, tt9822706,7.5,63901.0
"4135376",魔神凯撒 死斗！暗黑大将军 マジンカイザー 死闘!暗黒大将軍,"2003","科幻,动画",永井豪,"村,田,雅,彦","石丸博也,内川蓝维,相田早矢香,立木文彦,家中宏,斋贺光希,平松晶子,菊池志穗,梅津秀行,宇垣秀成,永野广一,中村大树,三宅健太,唐泽润,梁田清之,坂口候一,八奈见乘儿,长克巳,中田和宏,饭塚昭三",, 日本, tt0422702,7.6,174.0
"2159860",翼神世音 多元变奏曲 ラーゼフォン 多元変奏曲,"2003","爱情,科幻,动画",京田知己,"京,田,知,己","下野纮,久川绫,坂本真绫,桥本一子,桑岛法子,嘉数由美,野岛裕史,川澄绫子,中田让治,宫本充,关俊彦,宫田幸季,杉本优,大塚芳忠,浅川悠,折笠富美子,田坂秀树,原泽晃绮,松本大,细井治,河口博,大塚周夫,家弓家正,兵藤真子",, 日本, tt1047518,8.0,1441.0
"1301465",纯真年代 The Age of Innocence,"1993","剧情,爱情",杰伊·考克斯,"马,丁,·,斯,科,塞,斯","丹尼尔·戴-刘易斯,米歇尔·菲佛,薇诺娜·瑞德,亚历克西斯·史密斯,罗伯特·肖恩·莱纳德,理查德·E·格兰特,亚历克·马克温,杰拉丁·卓别林,玛丽·贝丝·赫特,斯图亚特·维尔森,布赖恩·戴维斯,诺曼·劳埃德,乔纳森·普雷斯",, 美国, tt0106226,8.2,52542.0
"1293394",西部往事 C'era una volta il West,"1968","剧情,犯罪,西部",赛尔乔·多纳蒂,"赛,尔,乔,·,莱,昂,内","亨利·方达,查尔斯·布朗森,克劳迪娅·卡汀娜,杰森·罗巴兹,杰克·伊莱姆",, 意大利 / 美国, tt0064116,8.7,45820.0
"25779156",悠哉日常大王OAD：冲绳之行 のんのんびより OAD 沖縄へ行くことになった,"2014","剧情,喜剧,动画",吉田玲子,"川,面,真,也","小岩井小鸟,村川梨衣,佐仓绫音,阿澄佳奈,名塚佳织,佐藤利奈,福圆美里,新谷良子,上田丽奈",, 日本,,9.1,1729.0
"1302522",荒野大镖客 Per un pugno di dollari,"1964","动作,西部",赛尔乔·莱昂内,"赛,尔,乔,·,莱,昂,内","克林特·伊斯特伍德,吉安·马里亚·沃隆特,沃尔夫冈·路卡西,玛丽安妮·柯奇,西戈德·拉普,约瑟夫·埃格,何塞·卡尔沃,玛加丽塔·洛扎诺,丹尼尔·马汀,贝尼托·斯特凡内利,马里奥·布雷加,布鲁诺·卡罗泰努托,阿尔多·桑布雷利",, 意大利 / 西班牙 / 西德, tt0058461,8.4,59668.0
"2279152",名侦探柯南：世纪末的魔术师 名探偵コナン 世紀末の魔術師,"1999","喜剧,动画,悬疑,犯罪,冒险",古内一成,"儿,玉,兼,嗣","高山南,山崎和佳奈,茶风林,绪方贤一,盐泽兼人,神谷明,林原惠美,岩居由希子,高木涉,大谷育江,松井菜樱子,田中信夫,堀川亮,松冈文雄,石冢运升,宫村优子,大塚周夫,依田英助,大塚芳忠,筱原惠美,宫本充,壤晴彦,中岛聪彦,小山裕通,井上隆之,千叶一伸,布目贞雄,佐藤忍,藤田淑子,山口胜平",, 日本, tt1067920,8.6,114324.0
"2361919",死神剧场版：钻石星尘的反叛 另一个冰轮丸 劇場版 BLEACH ブリーチ The DiamondDust Rebellion もう一つの氷輪丸,"2007","动作,动画,惊悚,恐怖",横手美智子,"阿,部,记,之","森田成一,朴璐美,石田彰,安元洋贵,杉山纪彰,大塚明夫,立木文彦,置鲇龙太郎,伊藤健太郎,塚田正昭,樫井笙人,雪野五月,樱井孝宏,野上尤加奈,松谷彼哉,中尾隆圣,菅生隆之,森川智之,瀬那步美,折笠富美子,川上伦子,久川绫,稻田彻,石川英郎,小西克幸,福山润,西村千奈美,松冈由贵,生天目仁美,桧山修之,三木真一郎,大原沙耶香,武虎",, 日本, tt1148261,7.2,7633.0
"30181130",阿拉姜色,"2018","剧情,家庭",松太加,"松,太,加","容中尔甲,尼玛颂宋,赛却加",, 中国大陆, tt9159816,7.6,21577.0
"1293237",变脸,"1995",剧情,魏明伦,"吴,天,明","朱旭,周任莹,赵志刚,张瑞阳",, 中国大陆 / 中国香港, tt0115669,9.0,40072.0
"1293090",赌王之王 Rounders,"1998","剧情,犯罪",大卫·莱维恩,"约,翰,·,达,尔","马特·达蒙,爱德华·诺顿,约翰·马尔科维奇,格瑞辰·摩尔,法米克·詹森,约翰·特托罗",, 美国, tt0128442,7.4,27177.0
"3080195",快乐的单身汉,"1983","剧情,爱情",梁星明,"宋,崇","龚雪,刘信义,马晓伟,战车,詹萍萍,郑星,连龙海,薛国平,胡浩,林驾云,王薇,康泰,严永瑄,管文英,洪流,张妙珍,杨恽,王绍光,王卫平,何麟",, 中国大陆, tt0382066,7.5,1332.0
"1484239",生死恋 愛と死,"1971",爱情,山田太一,"中,村,登","横内正,栗原小卷,新克利",, 日本, tt7645928,7.5,1439.0
"1302061","德州巴黎 Paris, Texas","1984",剧情,L·M·基特卡森,"维,姆,·,文,德,斯","哈利·戴恩·斯坦通,萨姆·贝瑞,伯恩哈德·维基,迪恩·斯托克维尔,奥萝尔·克莱芒,亨特·卡森,维娃,索科洛·瓦尔迪兹,娜塔莎·金斯基,汤姆·法雷尔,约翰·劳瑞",, 西德 / 法国 / 英国 / 美国, tt0087884,8.6,49185.0
"4876722",钢的琴,"2010","剧情,喜剧",张猛,"张,猛","王千源,秦海璐,张申英,刘谦,罗二羊,国永振,周逵,田雨,张亚希,项燕,许江宁,张惠志,刘星禹,王早来,王玥",, 中国大陆, tt1723118,8.5,335263.0
"1793904",决战犹马镇 3:10 to Yuma,"2007","剧情,动作,犯罪,西部",Halsted Welles,"詹,姆,斯,·,曼,高,德","罗素·克劳,克里斯蒂安·贝尔,罗根·勒曼,达拉斯·罗伯特斯,本·福斯特,彼得·方达,凡妮莎·肖,艾伦·图代克,卢斯·雷恩斯,格瑞辰·摩尔,约翰尼·威特沃斯",, 美国, tt0381849,8.0,36946.0
"6845667",秘密特工 The Man from U.N.C.L.E.,"2015","喜剧,动作,冒险",盖·里奇,"盖,·,里,奇","亨利·卡维尔,艾米·汉莫,艾丽西亚·维坎德,西尔维斯特·格罗特,休·格兰特,杰瑞德·哈里斯,伊丽莎白·德比茨基,克里斯蒂安·贝克尔,豪尔赫·莱昂·马丁内斯,卢卡·卡尔瓦尼,大卫·贝克汉姆,丹尼尔·韦斯特伍德",, 美国 / 英国, tt1638355,8.1,148604.0
"3026572",世界尽头 The World's End,"2013","喜剧,动作,科幻",西蒙·佩吉,"埃,德,加,·,赖,特","西蒙·佩吉,尼克·弗罗斯特,帕迪·康斯戴恩,马丁·弗瑞曼,埃迪·马森,裴淳华,托马斯·洛,扎卡里·拜莱斯,贾斯珀·莱文,詹姆斯·特拉佩,卢克·布罗姆利,索菲亚·埃文斯,Samantha White,洛斯雷诺兹,Richard Hadfield,Flora Slorach,Francesca Reidie,Charlotte Reidie,大卫·布拉德利,迈克尔·史麦利,皮尔斯·布鲁斯南",, 英国, tt1213663,7.4,54870.0
"1297556",浪华悲歌 浪華悲歌,"1936",剧情,沟口健二,"沟,口,健,二","Seiichi Takegawa,大仓千代子,浅香新八郎,志贺乃家弁庆,梅村蓉子,原健作,泷泽静子,进藤英太郎,田村邦男,山田五十铃,志村乔",, 日本, tt0028021,7.3,1106.0
"1401240",搬家 お引越し,"1993","剧情,家庭",奥寺佐渡子,"相,米,慎,二","中井贵一,樱田淳子,田畑智子,須藤真理子,田中太郎,茂山逸平,远野凪子,山本耕史,千原しのぶ,笑福亭鹤瓶",, 日本, tt0107736,8.4,2726.0
"1867787",适合分手的季节 Iklimler,"2006",剧情,努里·比格·锡兰,"努,里,·,比,格,·,锡,兰","埃布鲁·锡兰,努里·比格·锡兰,娜赞·克萨尔,穆罕默德·艾尔马斯,艾瑞福阿西,Can Ozbatur,乌富克·巴伊拉克塔尔,法蒂玛赛纶,艾岷·锡兰,Semra Yilmaz,弗里敦考克",, 土耳其 / 法国, tt0498097,7.6,4300.0
"1361252",夜 La notte,"1961","剧情,爱情",米开朗基罗·安东尼奥尼,"米,开,朗,基,罗,·,安,东,尼,奥,尼","马塞洛·马斯楚安尼,让娜·莫罗,莫尼卡·维蒂,伯恩哈德·维基,罗西·马扎库拉蒂,玛丽亚·皮亚·卢齐,圭多·A·马尔桑,维托里奥·贝尔托尼,温琴佐·科尔贝拉,乌戈·福图纳蒂,吉特·马格里尼,乔治·内格罗,罗伯塔·斯佩罗尼,翁贝托·埃科",, 意大利 / 法国, tt0054130,8.8,11505.0
